layer,position,p10,p50,p90,mean,std
8,26,0.8213178634643555,3.2742536067962646,8.586295032501221,4.187481610708766,3.5506657085756848
8,27,0.8704864501953126,3.2541353702545166,8.751803874969482,4.217365004354053,3.6154506425446167
8,28,0.7865600585937501,3.3008522987365723,8.92792158126831,4.21910105003251,3.5854458773929894
8,29,0.8848475456237794,3.305617332458496,8.730119991302486,4.216073169112206,3.6000686267031545
8,30,0.8387363433837891,3.0929765701293945,8.508453464508056,4.08005907535553,3.5957756279169706
8,31,0.6047604560852051,2.9750733375549316,8.40529851913452,3.967804712851842,3.6222843998509298
8,32,0.621112060546875,3.0132956504821777,8.658374977111816,3.9594717845651837,3.514035106584529
8,33,0.6006742477416993,2.963688850402832,8.289527320861815,3.9209708368778227,3.6477332529982016
8,34,0.6921601295471191,3.0199437141418457,8.484711647033691,4.005379796955321,3.635886488256855
8,35,0.5226039886474609,2.833767890930176,8.442384529113768,3.835271026028527,3.623093973569171
8,36,0.4695625305175782,2.782111644744873,8.240095329284667,3.8231877764728335,3.6743603948266372
8,37,0.46895046234130866,2.7066307067871094,8.143617057800292,3.7613660973972745,3.6899583467651436
8,38,0.3702688217163086,2.7773702144622803,8.342190170288085,3.7897531433900196,3.6363723537376913
8,39,0.2992663383483888,2.84246826171875,8.568928337097168,3.8486163764529757,3.7163020939187366
9,0,15.995221519470215,22.2114155292511,37.914547538757326,25.744560317728254,8.112062378840049
9,1,4.341795444488525,9.084370136260986,14.364906120300294,9.229379124623827,3.851148665064232
9,2,4.027753448486328,8.202828407287598,12.83872776031494,8.3407063849974,3.5003877711454763
9,3,3.7075270652770995,7.583051681518555,12.646041965484619,7.919310002732608,3.5230000830101083
9,4,3.033435153961182,6.714598655700684,11.60727729797363,7.1055262087508,3.3927009383097935
9,5,3.1643831729888916,6.832880973815918,11.863378000259399,7.206009620167315,3.4260534140547754
9,6,3.18011589050293,6.502503395080566,11.435986089706422,6.979573398409153,3.3131562253827735
9,7,3.143077278137207,6.758638143539429,11.62799801826477,7.136717136768728,3.404508663709704
9,8,2.7978654861450196,6.277990341186523,11.543394708633421,6.745711753676749,3.4478088083152536
9,9,2.6912265300750735,6.10541296005249,11.431904220581053,6.677678911044883,3.481483674846056
9,10,2.729686450958252,6.191897392272949,11.215475749969482,6.673207207372308,3.4406389174745047
9,11,2.474065971374512,5.971993923187256,11.119554281234741,6.425879796927588,3.4306766793887546
9,12,2.438165283203125,5.7494471073150635,10.792932653427124,6.263839389379654,3.407184907737964
9,13,2.0735601425170898,5.372196197509766,10.598530769348143,5.977297549252398,3.459443529550927
9,14,2.1225189208984374,5.33475661277771,10.325519943237303,5.859221218837839,3.3489223577299456
9,15,2.0064292907714845,5.127140283584595,10.215024375915528,5.69367237276915,3.3457235793486184
9,16,2.0185380935668946,5.173586845397949,10.35057382583618,5.755474718176863,3.403788452184871
9,17,2.0066676139831543,5.0395588874816895,10.05479574203491,5.640256713351442,3.310209271117061
9,18,1.7295876502990724,4.808532238006592,9.921085834503174,5.421115240034544,3.3439087812042363
9,19,1.4701016426086426,4.601541042327881,9.820975303649902,5.176331271065606,3.378224698616365
9,20,1.5896745681762696,4.654947757720947,9.529940700531006,5.213538159902932,3.273332746174025
9,21,1.262007999420166,4.333667755126953,9.014855194091798,4.83987998069057,3.2347328121507197
9,22,1.3364419937133791,4.380516052246094,8.99468536376953,4.910554856490344,3.238903419423834
9,23,1.3286627769470216,4.133985996246338,9.25640902519226,4.840948195159435,3.2985697043486706
9,24,1.1436763763427735,3.987149477005005,8.605639362335202,4.575031302992461,3.1821082774073064
9,25,0.925955104827881,3.8378424644470215,8.77044506072998,4.4922019236410655,3.2728716368350357
9,26,0.9891945838928223,4.000922203063965,8.902488899230956,4.594692504427706,3.2809924215871873
9,27,0.92279281616211,3.9228873252868652,9.075410699844358,4.543757880102429,3.3127306790878794
9,28,1.0313272476196291,3.8680052757263184,8.952107238769528,4.523394091376621,3.248564819064114
9,29,1.0395012855529786,4.004744052886963,8.880670738220214,4.621221537254751,3.2612255303713793
9,30,0.791832447052002,3.585313320159912,8.55755062103271,4.238046527931259,3.2097947451623163
9,31,0.7694609642028809,3.5087366104125977,8.361830902099609,4.167079628437447,3.1757357018212686
9,32,0.72616605758667,3.7035131454467773,8.269679737091062,4.269855754085713,3.194407266261679
9,33,0.7980476379394531,3.4888391494750977,8.390223598480222,4.1516385445743795,3.226656380504071
9,34,0.8091323852539063,3.6283938884735107,8.578812456130981,4.285358022634302,3.294779914951525
9,35,0.614382839202881,3.44667911529541,8.290172290802001,4.078992924632297,3.185064109664409
9,36,0.5076874732971193,3.385509490966797,8.161975669860839,4.02837243537729,3.1992544553266677
9,37,0.46112871170043945,3.226337432861328,8.219866752624512,3.896540961406297,3.1698157644118514
9,38,0.41737089157104507,3.3874378204345703,8.576087760925292,4.0459906339127985,3.266666131949171
9,39,0.41562623977661134,3.3907246589660645,8.7389554977417,4.095931138789489,3.3923557930532935
10,0,14.509547328948974,24.992600440979004,35.015344047546385,24.74831093562974,7.5663201487993605
10,1,4.572113656997681,7.847919225692749,13.36082773208618,8.477676591575145,3.683782271774704
10,2,3.760213899612427,6.843756198883057,11.390303516387938,7.278288570774926,3.1059002896076873
10,3,3.3847862243652345,6.471404075622559,11.077237033843994,6.9364929604033625,3.2614684643315357
10,4,2.725617218017578,5.766561031341553,10.06395959854126,6.167185451958535,3.0928127276912076
10,5,2.726179838180542,5.809837579727173,10.565404796600342,6.316330735509594,3.2684043174977178
10,6,2.702291297912598,5.695967674255371,9.99892578125,6.130693372189999,3.052835149303916
10,7,2.66102876663208,5.890845537185669,10.422950172424317,6.319346118188567,3.246825601361603
10,8,2.315185356140137,5.567880630493164,10.066055488586425,5.948381993307008,3.255044288615106
10,9,2.392891788482666,5.4472596645355225,10.262140941619872,5.995176641369859,3.323723259949663
10,10,2.2789030551910403,5.459463596343994,10.177985572814942,5.912867730433742,3.2315879587580456
10,11,2.213848114013672,5.281967401504517,9.894268226623534,5.777574546797098,3.2258771011846314
10,12,2.169880867004395,5.155144691467285,9.521944522857664,5.593020459711552,3.094956690289251
10,13,1.6890066623687747,4.795569181442261,9.26629180908203,5.220700827803877,3.133184579013394
10,14,1.7493565559387207,4.757796287536621,8.981296730041503,5.161386704958147,3.045957539341864
10,15,1.7147926330566408,4.60927414894104,9.033689641952513,5.069197200404274,3.0332567420217584
10,16,1.748347854614258,4.730142831802368,9.075510120391845,5.180560272307032,3.0940414034535535
10,17,1.679848384857178,4.680658340454102,9.136429977416991,5.113585265825193,3.0385057289182096
10,18,1.503489971160889,4.4295876026153564,8.77545096874237,4.897989517980152,3.0423674070540163
10,19,1.2779911041259766,4.32735013961792,8.370721340179443,4.670877658658558,2.9377827064279214
10,20,1.4899356842041018,4.3195085525512695,8.54512162208557,4.770521790153451,2.9565025145934003
10,21,1.4062463283538817,4.073188066482544,8.281359744071958,4.579106948011451,2.94985492071499
10,22,1.348375463485718,4.122130393981934,8.18513751029968,4.5620400828123095,2.943620935284782
10,23,1.14061598777771,3.9725899696350098,8.492467212677,4.536642040287455,3.0872370096769672
10,24,1.0873949050903322,3.932591438293457,7.871158695220947,4.322914045717981,2.883397498578954
10,25,0.9663811683654785,3.7563540935516357,7.9518283843994135,4.2231210904320085,2.90394815664239
10,26,0.9514914512634277,3.8566970825195312,8.283250045776366,4.372496406270398,2.9814471450187203
10,27,0.9937636852264404,3.8413872718811035,8.354129409790039,4.369173330105841,3.0235414347471683
10,28,0.9808566093444825,3.8500823974609375,8.070596361160277,4.303053315306704,2.9749605431824935
10,29,1.0492305278778078,3.946624279022217,8.242074108123777,4.415284834653139,3.0003957383088626
10,30,0.8257427215576173,3.605679750442505,7.9392087936401365,4.103255573747059,2.909449205826228
10,31,0.7776963233947755,3.5617239475250244,7.792210721969604,4.0326297107007765,2.9255969181358084
10,32,0.7367645263671875,3.6874613761901855,7.747440338134766,4.1009320665606195,2.8800064472445435
10,33,0.8255919456481937,3.5750551223754883,7.6909173965454105,4.04295856995715,2.9133139759554254
10,34,0.8354768753051759,3.632439136505127,7.90512647628784,4.1370663745287395,2.987732665499606
10,35,0.662681007385254,3.486769676208496,7.715059757232665,3.9469196218748888,2.918315512622638
10,36,0.7081977844238282,3.5305733680725098,7.636501789093016,3.986785891221629,2.8943143214560885
10,37,0.6643251419067383,3.3654181957244873,7.597634410858154,3.881386665933662,2.8885467490651826
10,38,0.608950424194336,3.4447264671325684,7.825021743774414,3.9439881146616407,2.921423423503501
10,39,0.3771498680114749,3.4526638984680176,7.8501212120056145,3.901141872256994,3.0468232819381202
11,0,18.181161975860597,26.2388334274292,35.418008136749265,26.65477107723554,6.352045705746555
11,1,5.440537977218628,10.208477973937988,15.559661865234375,10.410551334559504,4.000482313588136
11,2,4.668277359008789,8.959023833274841,14.125371837615965,9.23870200771735,3.7562746831802407
11,3,3.919667911529541,8.048709392547607,13.541120529174805,8.485572606185452,3.791724398853601
11,4,3.471508502960205,7.477004289627075,12.963853675127028,7.912997753925414,3.7359393149196594
11,5,3.0506153106689453,7.4185569286346436,12.935017198324202,7.777312739330551,3.877964528547244
11,6,3.4065322875976562,7.329965591430664,12.96839189529419,7.815938324223065,3.7545873328085797
11,7,3.309074449539185,7.394110679626465,13.258906412124633,7.875631719994256,3.8675202154705457
11,8,3.0254579544067384,7.270714521408081,12.96134065389633,7.711061806621082,3.9091606306163733
11,9,2.947443962097169,7.175286293029785,12.879369854927061,7.5840410017465345,3.93230052428359
11,10,2.998416042327881,6.986637115478516,12.572004222869873,7.474968916264479,3.787449670755117
11,11,2.934224033355713,6.823890924453735,12.378626418113708,7.320195882312126,3.816195957365125
11,12,2.725111961364746,6.594203948974609,12.118721079826354,7.109987690303889,3.735775172999164
11,13,2.2980125427246096,6.179065227508545,11.683338594436645,6.683251580172736,3.749815607102206
11,14,2.4421279907226565,6.141634225845337,11.400415182113647,6.6140454040550525,3.639136499865048
11,15,2.1342758178710937,5.980769157409668,11.186269378662109,6.427571091040687,3.617412282787845
11,16,2.2652384757995607,6.022716522216797,11.505576419830323,6.559449914361919,3.73532651083958
11,17,2.2360940933227544,6.07138204574585,11.784955739974976,6.610626792182318,3.7812365742284584
11,18,2.071706008911133,5.826704025268555,11.280806636810302,6.326040918032328,3.678570141670784
11,19,1.7519326210021973,5.540045499801636,10.909025955200194,6.053391245912968,3.6741264281077357
11,20,1.9848116874694823,5.7054266929626465,11.066322898864746,6.201622711422129,3.652594710826772
11,21,1.8483574867248536,5.420781135559082,10.911540126800537,5.9770072347029215,3.6328889823044066
11,22,1.72803955078125,5.37311315536499,10.690917444229123,5.8466228680467855,3.571633867082326
11,23,1.5856565475463869,5.342669486999512,10.838317108154296,5.872695827616845,3.679482747707156
11,24,1.4216213226318364,5.031380653381348,10.386058521270751,5.55796430988496,3.5494977303245223
11,25,1.1450754165649417,4.916455030441284,10.356913900375366,5.467241784747069,3.6478236426848083
11,26,1.3272837638854984,4.959807634353638,10.531601190567015,5.555489546124655,3.6909513708751374
11,27,1.287780284881592,5.142899751663208,10.796831607818602,5.696729377453837,3.7899477693050594
11,28,1.1861956596374512,5.063502073287964,10.547167205810547,5.560605024666422,3.7194432022248125
11,29,1.3854990959167481,5.2479236125946045,10.685980224609375,5.7487748178881075,3.7173774882706785
11,30,1.3865950584411624,5.029708385467529,10.298211240768433,5.5340495297090255,3.6009959432280594
11,31,1.092919731140137,4.847319602966309,10.04271183013916,5.311045269406944,3.5513575528596864
11,32,1.0280748367309576,4.870314598083496,9.836387300491332,5.331836143217515,3.5814666074795256
11,33,1.0062231063842775,4.832403898239136,9.978697681427002,5.314860412604175,3.576356346582507
11,34,1.1588886260986329,4.955897331237793,10.297886109352111,5.490254761233098,3.68045199801683
11,35,1.059716033935547,4.816437721252441,10.332527256011963,5.359435023754421,3.6164880955174357
11,36,1.051948070526123,4.802142858505249,10.001204776763917,5.275070633617126,3.5984905052016116
11,37,0.7991968154907231,4.630615234375,9.868864130973813,5.130224320461146,3.647557681210351
11,38,0.7771882057189943,4.609546899795532,10.197927618026734,5.158673500956761,3.685141569329143
11,39,0.6116724014282228,4.674970626831055,10.370814275741576,5.175124081744451,3.722869867620105
12,0,5.6718912601470945,18.561020851135254,22.291086196899414,16.045382301277584,6.634081195062206
12,1,4.731631019711495,7.718166172504425,11.207347351312636,7.856902516055076,2.443876731046768
12,2,4.345629730820656,6.996038854122162,10.447259640693664,7.212255695925818,2.3250241193062333
12,3,3.4972411688417195,6.142386615276337,9.530052351951598,6.3266496243167465,2.3592503978895474
12,4,3.175919246673584,5.81748715788126,9.255688905715942,6.0033705283652266,2.3445081575770277
12,5,2.8358983039855956,5.471346080303192,8.970153903961181,5.709190453635787,2.411968029121501
12,6,2.878588151931763,5.416226029396057,8.939492669701576,5.714757543926179,2.357477141950819
12,7,2.9028428196907043,5.395179986953735,9.052115076780318,5.682604876054037,2.4599228354274985
12,8,2.6930682718753816,5.344541549682617,9.017076444625854,5.622575144988692,2.4569349798198235
12,9,2.5190552830696107,5.119181275367737,8.990526497364044,5.463316446272915,2.5342658238702214
12,10,2.37425754070282,4.967314720153809,8.719350421428679,5.263136346259723,2.4538484865729275
12,11,2.351038932800293,4.920736312866211,8.771784168481826,5.243309863057997,2.5037863368089215
12,12,2.1263579368591308,4.619202613830566,8.35691116452217,4.962461629597496,2.4438889940609987
12,13,1.8661370754241944,4.3956125527620316,7.922655868530273,4.685826044667564,2.37662326296754
12,14,1.9255127787590027,4.29280424118042,7.82460840344429,4.599571139855931,2.3096904227600694
12,15,1.6847189903259279,4.151200294494629,7.46871109008789,4.406850828633695,2.3117541028555824
12,16,1.7556700706481934,4.203344702720642,7.7516832709312435,4.512198525112536,2.355619284803444
12,17,1.7154524326324463,4.216409802436829,7.859752097725868,4.5455505989452165,2.4219146467885104
12,18,1.5025405406951904,3.971850335597992,7.600702440738678,4.289787945699257,2.390014046944106
12,19,1.3699649810791017,3.7278380393981934,7.272322404384613,4.046071928274921,2.3111730470996843
12,20,1.3452919006347657,3.730104684829712,7.413169503211975,4.092227373687137,2.3753045381816245
12,21,1.3660461425781252,3.5868866443634033,7.114869630336761,3.937162072044383,2.276885026238981
12,22,1.2271402835845948,3.4564850330352783,7.1335128650069235,3.8392608039091445,2.3173878168138624
12,23,1.164047718048096,3.423255681991577,7.123684000968932,3.8172145407031186,2.3480347336284813
12,24,1.0503739833831787,3.2492835521698,6.751115024089812,3.597549827751807,2.2563838763920385
12,25,0.8569896936416627,3.1998119354248047,6.919919496774673,3.5986806111371457,2.3902198913448727
12,26,0.79236798286438,3.185669831931591,6.972247648239136,3.5949713686591065,2.420508167047123
12,27,0.7874851703643799,3.233191728591919,7.111726951599121,3.6450790740575436,2.449132654761461
12,28,0.8547115325927734,3.243034780025482,6.8642146348953235,3.5911099805490165,2.3883186210583176
12,29,0.8834511280059817,3.2356250286102295,6.923601508140563,3.6261240620078103,2.4007685881786216
12,30,0.9432382583618164,3.2112101912498474,6.724645888805389,3.5750688923890186,2.2979546499050336
12,31,0.6430410385131836,2.999152898788452,6.529687404632568,3.3825221407082346,2.3616464411756537
12,32,0.6435747623443604,2.9915789365768433,6.640786266326904,3.3650208139515274,2.3218145921833635
12,33,0.5295442581176758,2.9139163494110107,6.5355672359466555,3.292552023181278,2.3373382146170907
12,34,0.664519262313843,3.109449863433838,6.587598156929015,3.441076684339593,2.3449139562285803
12,35,0.670792055130005,2.972763776779175,6.712817192077635,3.3607533361136706,2.3490539463243105
12,36,0.5490787506103516,2.9065728187561035,6.598465085029602,3.3007757410965213,2.3664551857177987
12,37,0.3760525703430176,2.8103057146072388,6.548581445217132,3.192864499806116,2.3876296699065995
12,38,0.4144653320312502,2.728656530380249,6.430356550216674,3.1651698019888457,2.351059875908417
12,39,0.18961029052734377,2.789933204650879,6.632085084915155,3.1925816004386998,2.4609869069656685
